row_index,InvoiceNo,InvoiceDate,InvoiceDateMax,CustomerID,Country,CustomerValueCount,CountryValueCount,SourceLineCount,UniqueProducts,TotalQuantity,AggregatedSourceLineCount,HasCustomerConflict,HasCountryConflict
11074,564474,2011-08-25 12:46:00,2011-08-25 12:46:00,14180.0,United Kingdom,1,1,5,5,15,5,False,False
11075,564477,2011-08-25 12:59:00,2011-08-25 12:59:00,13854.0,United Kingdom,1,1,4,4,40,4,False,False
11076,564480,2011-08-25 13:24:00,2011-08-25 13:24:00,17656.0,United Kingdom,1,1,16,16,240,16,False,False
11077,564482,2011-08-25 13:40:00,2011-08-25 13:40:00,13149.0,United Kingdom,1,1,16,16,326,16,False,False
11078,564483,2011-08-25 13:46:00,2011-08-25 13:46:00,14050.0,United Kingdom,1,1,37,37,447,37,False,False
11079,564484,2011-08-25 13:46:00,2011-08-25 13:46:00,13634.0,United Kingdom,1,1,20,20,98,20,False,False
11080,564485,2011-08-25 13:54:00,2011-08-25 13:54:00,16429.0,United Kingdom,1,1,2,2,9,2,False,False
11081,564489,2011-08-25 14:13:00,2011-08-25 14:13:00,15950.0,United Kingdom,1,1,39,39,310,39,False,False
11082,564495,2011-08-25 14:21:00,2011-08-25 14:21:00,17719.0,United Kingdom,1,1,13,13,92,13,False,False
11083,564496,2011-08-25 14:21:00,2011-08-25 14:21:00,13050.0,United Kingdom,1,1,20,20,191,20,False,False
11084,564503,2011-08-25 14:23:00,2011-08-25 14:23:00,13971.0,United Kingdom,1,1,17,17,224,17,False,False
11085,564507,2011-08-25 14:34:00,2011-08-25 14:34:00,15513.0,United Kingdom,1,1,12,12,240,12,False,False
11086,564510,2011-08-25 14:42:00,2011-08-25 14:42:00,14194.0,United Kingdom,1,1,42,42,869,42,False,False
11087,564516,2011-08-25 14:45:00,2011-08-25 14:45:00,,United Kingdom,0,1,71,71,163,71,False,False
11088,564526,2011-08-25 14:50:00,2011-08-25 14:50:00,15805.0,United Kingdom,1,1,33,33,397,33,False,False
11089,564529,2011-08-25 14:51:00,2011-08-25 14:51:00,14111.0,United Kingdom,1,1,1,1,36,1,False,False
11090,564532,2011-08-25 15:04:00,2011-08-25 15:04:00,14055.0,United Kingdom,1,1,10,10,216,10,False,False
11091,564534,2011-08-25 15:09:00,2011-08-25 15:09:00,12748.0,United Kingdom,1,1,20,20,47,20,False,False
11092,564535,2011-08-25 15:10:00,2011-08-25 15:10:00,18075.0,United Kingdom,1,1,24,24,216,24,False,False
11093,564536,2011-08-25 15:12:00,2011-08-25 15:12:00,13159.0,United Kingdom,1,1,42,41,250,42,False,False
11094,564537,2011-08-25 15:18:00,2011-08-25 15:18:00,15550.0,United Kingdom,1,1,20,20,94,20,False,False
11095,564538,2011-08-25 15:21:00,2011-08-25 15:21:00,13408.0,United Kingdom,1,1,7,7,304,7,False,False
11096,564540,2011-08-25 15:34:00,2011-08-25 15:34:00,12748.0,United Kingdom,1,1,9,9,11,9,False,False
11097,564541,2011-08-25 15:35:00,2011-08-25 15:35:00,16309.0,United Kingdom,1,1,21,21,163,21,False,False
11098,564542,2011-08-25 15:47:00,2011-08-25 15:47:00,16458.0,United Kingdom,1,1,10,10,96,10,False,False
11099,564543,2011-08-25 15:49:00,2011-08-25 15:49:00,16818.0,United Kingdom,1,1,6,6,113,6,False,False
11100,564544,2011-08-25 15:50:00,2011-08-25 15:50:00,15663.0,United Kingdom,1,1,9,9,106,9,False,False
11101,564551,2011-08-25 17:21:00,2011-08-25 17:21:00,17730.0,United Kingdom,1,1,8,8,138,8,False,False
11102,564552,2011-08-25 17:22:00,2011-08-25 17:22:00,16670.0,United Kingdom,1,1,44,44,494,44,False,False
11103,564553,2011-08-25 18:45:00,2011-08-25 18:45:00,18200.0,United Kingdom,1,1,30,29,104,30,False,False
11104,564554,2011-08-25 19:39:00,2011-08-25 19:39:00,17189.0,United Kingdom,1,1,23,23,124,23,False,False
11105,564555,2011-08-25 19:45:00,2011-08-25 19:45:00,12748.0,United Kingdom,1,1,10,10,19,10,False,False
11106,564556,2011-08-25 19:48:00,2011-08-25 19:48:00,12748.0,United Kingdom,1,1,15,15,17,15,False,False
11107,564557,2011-08-25 19:55:00,2011-08-25 19:55:00,17576.0,United Kingdom,1,1,9,9,35,9,False,False
11108,564559,2011-08-26 09:37:00,2011-08-26 09:37:00,15811.0,United Kingdom,1,1,31,31,292,31,False,False
11109,564560,2011-08-26 09:55:00,2011-08-26 09:55:00,16184.0,United Kingdom,1,1,3,3,84,3,False,False
11110,564561,2011-08-26 09:55:00,2011-08-26 09:55:00,13340.0,United Kingdom,1,1,7,7,924,7,False,False
11111,564562,2011-08-26 09:58:00,2011-08-26 09:58:00,15203.0,United Kingdom,1,1,23,23,240,23,False,False
11112,564563,2011-08-26 10:32:00,2011-08-26 10:32:00,13630.0,United Kingdom,1,1,4,4,258,4,False,False
11113,564564,2011-08-26 10:50:00,2011-08-26 10:50:00,13003.0,United Kingdom,1,1,1,1,48,1,False,False
11114,564572,2011-08-26 11:18:00,2011-08-26 11:18:00,15078.0,United Kingdom,1,1,24,24,310,24,False,False
11115,564573,2011-08-26 11:19:00,2011-08-26 11:19:00,14606.0,United Kingdom,1,1,33,33,49,33,False,False
11116,564574,2011-08-26 11:19:00,2011-08-26 11:19:00,15078.0,United Kingdom,1,1,1,1,12,1,False,False
11117,564583,2011-08-26 11:24:00,2011-08-26 11:24:00,17949.0,United Kingdom,1,1,1,1,600,1,False,False
11118,564614,2011-08-26 11:35:00,2011-08-26 11:35:00,13994.0,United Kingdom,1,1,4,4,37,4,False,False
11119,564626,2011-08-26 11:40:00,2011-08-26 11:40:00,18167.0,United Kingdom,1,1,13,13,122,13,False,False
11120,564627,2011-08-26 11:47:00,2011-08-26 11:47:00,15132.0,United Kingdom,1,1,23,23,256,23,False,False
11121,564628,2011-08-26 11:47:00,2011-08-26 11:47:00,,United Kingdom,0,1,1,1,1,1,False,False
11122,564629,2011-08-26 11:48:00,2011-08-26 11:48:00,14866.0,United Kingdom,1,1,2,2,384,2,False,False
11123,564630,2011-08-26 11:53:00,2011-08-26 11:53:00,13644.0,United Kingdom,1,1,48,48,659,48,False,False
11124,564631,2011-08-26 11:54:00,2011-08-26 11:54:00,17451.0,United Kingdom,1,1,23,23,267,23,False,False
11125,564632,2011-08-26 11:58:00,2011-08-26 11:58:00,16556.0,United Kingdom,1,1,28,28,199,28,False,False
11126,564634,2011-08-26 12:36:00,2011-08-26 12:36:00,14210.0,United Kingdom,1,1,16,16,119,16,False,False
11127,564635,2011-08-26 12:41:00,2011-08-26 12:41:00,15615.0,United Kingdom,1,1,29,29,387,29,False,False
11128,564636,2011-08-26 12:44:00,2011-08-26 12:44:00,17146.0,United Kingdom,1,1,2,2,4,2,False,False
11129,564637,2011-08-26 12:49:00,2011-08-26 12:49:00,16641.0,United Kingdom,1,1,12,12,256,12,False,False
11130,564639,2011-08-26 12:55:00,2011-08-26 12:55:00,18036.0,United Kingdom,1,1,20,19,71,20,False,False
11131,564640,2011-08-26 13:00:00,2011-08-26 13:00:00,14837.0,United Kingdom,1,1,25,25,338,25,False,False
11132,564641,2011-08-26 13:16:00,2011-08-26 13:16:00,13489.0,United Kingdom,1,1,3,3,168,3,False,False
11133,564642,2011-08-26 13:22:00,2011-08-26 13:22:00,13527.0,United Kingdom,1,1,32,32,808,32,False,False
11134,564643,2011-08-26 13:25:00,2011-08-26 13:25:00,15356.0,United Kingdom,1,1,45,43,180,45,False,False
11135,564646,2011-08-26 13:39:00,2011-08-26 13:39:00,,United Kingdom,0,1,56,55,360,56,False,False
11136,564647,2011-08-26 13:56:00,2011-08-26 13:56:00,17920.0,United Kingdom,1,1,33,33,104,33,False,False
11137,564648,2011-08-26 14:04:00,2011-08-26 14:04:00,15641.0,United Kingdom,1,1,37,37,466,37,False,False
11138,564653,2011-08-26 14:23:00,2011-08-26 14:23:00,14776.0,United Kingdom,1,1,9,9,234,9,False,False
11139,564656,2011-08-26 14:40:00,2011-08-26 14:40:00,14141.0,United Kingdom,1,1,16,16,140,16,False,False
11140,564657,2011-08-26 14:44:00,2011-08-26 14:44:00,14135.0,United Kingdom,1,1,17,17,617,17,False,False
11141,564660,2011-08-26 14:45:00,2011-08-26 14:45:00,15074.0,United Kingdom,1,1,41,41,431,41,False,False
11142,564661,2011-08-26 14:45:00,2011-08-26 14:45:00,12948.0,United Kingdom,1,1,32,32,411,32,False,False
11143,564668,2011-08-26 15:25:00,2011-08-26 15:25:00,17183.0,United Kingdom,1,1,9,9,141,9,False,False
11144,564669,2011-08-26 15:38:00,2011-08-26 15:38:00,16872.0,United Kingdom,1,1,1,1,72,1,False,False
11145,564709,2011-08-28 10:15:00,2011-08-28 10:15:00,15569.0,United Kingdom,1,1,1,1,96,1,False,False
11146,564710,2011-08-28 10:21:00,2011-08-28 10:21:00,15625.0,United Kingdom,1,1,10,10,219,10,False,False
11147,564712,2011-08-28 10:40:00,2011-08-28 10:40:00,15611.0,United Kingdom,1,1,9,9,151,9,False,False
11148,564713,2011-08-28 10:43:00,2011-08-28 10:43:00,16768.0,United Kingdom,1,1,20,19,41,20,False,False
11149,564714,2011-08-28 10:54:00,2011-08-28 10:54:00,15290.0,United Kingdom,1,1,1,1,12,1,False,False
11150,564715,2011-08-28 11:01:00,2011-08-28 11:01:00,14472.0,United Kingdom,1,1,24,20,92,24,False,False
11151,564716,2011-08-28 11:02:00,2011-08-28 11:02:00,14810.0,United Kingdom,1,1,37,37,188,37,False,False
11152,564717,2011-08-28 11:19:00,2011-08-28 11:19:00,15669.0,United Kingdom,1,1,5,5,72,5,False,False
11153,564718,2011-08-28 11:25:00,2011-08-28 11:25:00,13301.0,United Kingdom,1,1,16,16,75,16,False,False
11154,564719,2011-08-28 11:55:00,2011-08-28 11:55:00,15325.0,United Kingdom,1,1,48,47,231,48,False,False
11155,564720,2011-08-28 12:00:00,2011-08-28 12:00:00,15095.0,United Kingdom,1,1,1,1,4,1,False,False
11156,564721,2011-08-28 12:01:00,2011-08-28 12:01:00,15095.0,United Kingdom,1,1,9,9,158,9,False,False
11157,564722,2011-08-28 12:06:00,2011-08-28 12:06:00,16456.0,United Kingdom,1,1,14,14,71,14,False,False
11158,564723,2011-08-28 12:11:00,2011-08-28 12:11:00,16168.0,United Kingdom,1,1,4,4,108,4,False,False
11159,564724,2011-08-28 12:16:00,2011-08-28 12:16:00,15555.0,United Kingdom,1,1,68,66,260,68,False,False
11160,564725,2011-08-28 12:28:00,2011-08-28 12:28:00,18041.0,United Kingdom,1,1,74,71,122,74,False,False
11161,564726,2011-08-28 12:29:00,2011-08-28 12:29:00,18077.0,United Kingdom,1,1,28,28,264,28,False,False
11162,564727,2011-08-28 12:31:00,2011-08-28 12:31:00,16686.0,United Kingdom,1,1,113,110,475,113,False,False
11163,564728,2011-08-28 12:43:00,2011-08-28 12:43:00,13199.0,United Kingdom,1,1,1,1,48,1,False,False
11164,564729,2011-08-28 12:44:00,2011-08-28 12:44:00,13137.0,United Kingdom,1,1,73,65,193,73,False,False
11165,564731,2011-08-28 12:57:00,2011-08-28 12:57:00,16186.0,United Kingdom,1,1,19,19,258,19,False,False
11166,564732,2011-08-28 13:08:00,2011-08-28 13:08:00,16466.0,United Kingdom,1,1,21,17,129,21,False,False
11167,564733,2011-08-28 13:18:00,2011-08-28 13:18:00,17841.0,United Kingdom,1,1,93,88,433,93,False,False
11168,564735,2011-08-28 13:35:00,2011-08-28 13:35:00,15856.0,United Kingdom,1,1,50,50,632,50,False,False
11169,564736,2011-08-28 13:42:00,2011-08-28 13:42:00,16353.0,United Kingdom,1,1,11,11,204,11,False,False
11170,564737,2011-08-28 14:00:00,2011-08-28 14:00:00,15312.0,United Kingdom,1,1,9,9,70,9,False,False
11171,564738,2011-08-28 14:16:00,2011-08-28 14:16:00,16816.0,United Kingdom,1,1,3,3,23,3,False,False
11172,564739,2011-08-28 14:28:00,2011-08-28 14:28:00,16931.0,United Kingdom,1,1,26,26,73,26,False,False
11173,564740,2011-08-28 14:39:00,2011-08-28 14:39:00,14044.0,United Kingdom,1,1,71,71,105,71,False,False
11174,564741,2011-08-28 14:53:00,2011-08-28 14:53:00,16107.0,United Kingdom,1,1,5,5,318,5,False,False
11175,564742,2011-08-28 15:01:00,2011-08-28 15:01:00,17346.0,United Kingdom,1,1,34,32,90,34,False,False
11176,564743,2011-08-28 15:17:00,2011-08-28 15:17:00,14606.0,United Kingdom,1,1,26,26,50,26,False,False
11177,564744,2011-08-28 15:25:00,2011-08-28 15:25:00,13778.0,United Kingdom,1,1,9,9,70,9,False,False
11178,564745,2011-08-28 15:27:00,2011-08-28 15:27:00,16806.0,United Kingdom,1,1,40,40,102,40,False,False
11179,564746,2011-08-28 15:58:00,2011-08-28 15:58:00,17633.0,United Kingdom,1,1,13,13,112,13,False,False
11180,564747,2011-08-28 16:09:00,2011-08-28 16:09:00,14869.0,United Kingdom,1,1,49,48,354,49,False,False
11181,564750,2011-08-30 09:36:00,2011-08-30 09:36:00,17690.0,United Kingdom,1,1,28,28,215,28,False,False
11182,564752,2011-08-30 10:07:00,2011-08-30 10:07:00,16126.0,United Kingdom,1,1,31,31,546,31,False,False
11183,564753,2011-08-30 10:20:00,2011-08-30 10:20:00,13709.0,United Kingdom,1,1,39,39,443,39,False,False
11184,564754,2011-08-30 10:29:00,2011-08-30 10:29:00,,United Kingdom,0,1,265,265,487,265,False,False
11185,564755,2011-08-30 10:31:00,2011-08-30 10:31:00,,United Kingdom,0,1,176,176,269,176,False,False
11186,564756,2011-08-30 10:33:00,2011-08-30 10:33:00,,United Kingdom,0,1,176,176,420,176,False,False
11187,564757,2011-08-30 10:36:00,2011-08-30 10:36:00,,United Kingdom,0,1,185,185,352,185,False,False
11188,564758,2011-08-30 10:39:00,2011-08-30 10:39:00,,United Kingdom,0,1,211,210,372,211,False,False
11189,564760,2011-08-30 10:47:00,2011-08-30 10:47:00,,United Kingdom,0,1,185,185,349,185,False,False
11190,564764,2011-08-30 10:49:00,2011-08-30 10:49:00,14096.0,United Kingdom,1,1,5,5,6,5,False,False
11191,564785,2011-08-30 11:28:00,2011-08-30 11:28:00,,United Kingdom,0,1,3,3,7,3,False,False
11192,564800,2011-08-30 11:32:00,2011-08-30 11:32:00,14108.0,United Kingdom,1,1,16,16,209,16,False,False
11193,564803,2011-08-30 11:32:00,2011-08-30 11:32:00,13870.0,United Kingdom,1,1,16,16,340,16,False,False
11194,564811,2011-08-30 11:37:00,2011-08-30 11:37:00,15769.0,United Kingdom,1,1,1,1,300,1,False,False
11195,564814,2011-08-30 11:54:00,2011-08-30 11:54:00,12931.0,United Kingdom,1,1,1,1,120,1,False,False
11196,564815,2011-08-30 12:00:00,2011-08-30 12:00:00,12748.0,United Kingdom,1,1,14,14,32,14,False,False
11197,564816,2011-08-30 12:00:00,2011-08-30 12:00:00,14901.0,United Kingdom,1,1,8,8,69,8,False,False
11198,564817,2011-08-30 12:02:00,2011-08-30 12:02:00,,United Kingdom,0,1,203,202,474,203,False,False
11199,564818,2011-08-30 12:10:00,2011-08-30 12:10:00,,United Kingdom,0,1,216,216,526,216,False,False
11200,564820,2011-08-30 12:16:00,2011-08-30 12:16:00,,United Kingdom,0,1,137,137,274,137,False,False
11201,564821,2011-08-30 12:16:00,2011-08-30 12:16:00,14078.0,United Kingdom,1,1,13,13,73,13,False,False
11202,564825,2011-08-30 12:26:00,2011-08-30 12:26:00,,United Kingdom,0,1,167,167,367,167,False,False
11203,564835,2011-08-30 12:31:00,2011-08-30 12:31:00,,United Kingdom,0,1,194,194,361,194,False,False
11204,564836,2011-08-30 12:32:00,2011-08-30 12:32:00,17402.0,United Kingdom,1,1,2,2,108,2,False,False
11205,564837,2011-08-30 12:40:00,2011-08-30 12:40:00,,United Kingdom,0,1,216,216,429,216,False,False
11206,564838,2011-08-30 12:43:00,2011-08-30 12:43:00,,United Kingdom,0,1,193,193,461,193,False,False
11207,564839,2011-08-30 12:45:00,2011-08-30 12:45:00,13524.0,United Kingdom,1,1,5,5,56,5,False,False
11208,564840,2011-08-30 12:49:00,2011-08-30 12:49:00,,United Kingdom,0,1,206,205,414,206,False,False
11209,564841,2011-08-30 13:42:00,2011-08-30 13:42:00,,United Kingdom,0,1,73,71,442,73,False,False
11210,564842,2011-08-30 13:47:00,2011-08-30 13:47:00,16133.0,United Kingdom,1,1,11,11,180,11,False,False
11211,564843,2011-08-30 14:09:00,2011-08-30 14:09:00,15866.0,United Kingdom,1,1,43,43,124,43,False,False
11212,564846,2011-08-30 15:16:00,2011-08-30 15:16:00,14507.0,United Kingdom,1,1,26,26,142,26,False,False
11213,564847,2011-08-30 15:31:00,2011-08-30 15:31:00,,United Kingdom,0,1,4,4,8,4,False,False
11214,564848,2011-08-30 15:37:00,2011-08-30 15:37:00,16928.0,United Kingdom,1,1,10,10,188,10,False,False
11215,564849,2011-08-30 15:42:00,2011-08-30 15:42:00,17675.0,United Kingdom,1,1,38,38,396,38,False,False
11216,564850,2011-08-30 16:43:00,2011-08-30 16:43:00,17298.0,United Kingdom,1,1,26,26,255,26,False,False
11217,564851,2011-08-30 16:53:00,2011-08-30 16:53:00,13183.0,United Kingdom,1,1,20,20,174,20,False,False
11218,564852,2011-08-30 17:23:00,2011-08-30 17:23:00,14976.0,United Kingdom,1,1,8,8,47,8,False,False
11219,564855,2011-08-31 09:10:00,2011-08-31 09:10:00,16746.0,United Kingdom,1,1,16,16,338,16,False,False
11220,564857,2011-08-31 09:23:00,2011-08-31 09:23:00,,United Kingdom,0,1,157,157,479,157,False,False
11221,564859,2011-08-31 09:55:00,2011-08-31 09:55:00,14057.0,United Kingdom,1,1,1,1,216,1,False,False
11222,564860,2011-08-31 10:06:00,2011-08-31 10:06:00,17725.0,United Kingdom,1,1,19,19,221,19,False,False
11223,564863,2011-08-31 10:30:00,2011-08-31 10:30:00,15491.0,United Kingdom,1,1,19,19,274,19,False,False
11224,564866,2011-08-31 10:40:00,2011-08-31 10:40:00,14660.0,United Kingdom,1,1,14,14,104,14,False,False
11225,564868,2011-08-31 10:42:00,2011-08-31 10:42:00,16842.0,United Kingdom,1,1,17,17,144,17,False,False
11226,564871,2011-08-31 10:46:00,2011-08-31 10:46:00,17949.0,United Kingdom,1,1,1,1,1000,1,False,False
11227,564872,2011-08-31 10:47:00,2011-08-31 10:47:00,16083.0,United Kingdom,1,1,14,14,524,14,False,False
11228,564895,2011-08-31 10:55:00,2011-08-31 10:55:00,15596.0,United Kingdom,1,1,2,2,2,2,False,False
11229,564896,2011-08-31 11:06:00,2011-08-31 11:06:00,13726.0,United Kingdom,1,1,23,23,384,23,False,False
11230,564898,2011-08-31 11:25:00,2011-08-31 11:25:00,14513.0,United Kingdom,1,1,1,1,192,1,False,False
11231,564901,2011-08-31 11:40:00,2011-08-31 11:40:00,15690.0,United Kingdom,1,1,8,8,204,8,False,False
11232,564902,2011-08-31 11:50:00,2011-08-31 11:50:00,18198.0,United Kingdom,1,1,7,7,256,7,False,False
11233,564904,2011-08-31 12:11:00,2011-08-31 12:11:00,15984.0,United Kingdom,1,1,16,16,191,16,False,False
11234,564910,2011-08-31 12:31:00,2011-08-31 12:31:00,13993.0,United Kingdom,1,1,1,1,48,1,False,False
11235,564943,2011-08-31 13:23:00,2011-08-31 13:23:00,17706.0,United Kingdom,1,1,14,14,100,14,False,False
11236,564950,2011-08-31 13:31:00,2011-08-31 13:31:00,17320.0,United Kingdom,1,1,25,25,168,25,False,False
11237,564951,2011-08-31 13:35:00,2011-08-31 13:35:00,,United Kingdom,0,1,1,1,1,1,False,False
11238,564953,2011-08-31 13:37:00,2011-08-31 13:37:00,17588.0,United Kingdom,1,1,11,11,416,11,False,False
11239,564954,2011-08-31 13:39:00,2011-08-31 13:39:00,,United Kingdom,0,1,1,1,6,1,False,False
11240,564957,2011-08-31 13:55:00,2011-08-31 13:55:00,15260.0,United Kingdom,1,1,10,10,73,10,False,False
11241,564958,2011-08-31 13:56:00,2011-08-31 13:56:00,13089.0,United Kingdom,1,1,29,29,333,29,False,False
11242,564959,2011-08-31 14:22:00,2011-08-31 14:22:00,17299.0,United Kingdom,1,1,7,7,52,7,False,False
11243,564961,2011-08-31 14:28:00,2011-08-31 14:28:00,14525.0,United Kingdom,1,1,10,10,126,10,False,False
11244,564962,2011-08-31 14:35:00,2011-08-31 14:35:00,17777.0,United Kingdom,1,1,65,63,161,65,False,False
11245,564963,2011-08-31 14:52:00,2011-08-31 14:52:00,15582.0,United Kingdom,1,1,14,14,152,14,False,False
11246,564965,2011-08-31 15:07:00,2011-08-31 15:07:00,17677.0,United Kingdom,1,1,22,22,987,22,False,False
11247,564966,2011-08-31 15:08:00,2011-08-31 15:08:00,17677.0,United Kingdom,1,1,1,1,24,1,False,False
11248,564967,2011-08-31 15:13:00,2011-08-31 15:13:00,17659.0,United Kingdom,1,1,4,4,30,4,False,False
11249,564974,2011-08-31 15:32:00,2011-08-31 15:32:00,,United Kingdom,0,1,240,239,416,240,False,False
11250,564976,2011-08-31 15:49:00,2011-08-31 15:49:00,17315.0,United Kingdom,1,1,24,24,160,24,False,False
11251,564995,2011-08-31 16:09:00,2011-08-31 16:09:00,16780.0,United Kingdom,1,1,44,40,171,44,False,False
11252,565014,2011-08-31 16:28:00,2011-08-31 16:28:00,16180.0,United Kingdom,1,1,15,15,956,15,False,False
11253,565056,2011-08-31 17:12:00,2011-08-31 17:12:00,16278.0,United Kingdom,1,1,23,23,114,23,False,False
11254,565067,2011-08-31 17:16:00,2011-08-31 17:16:00,15856.0,United Kingdom,1,1,69,69,427,69,False,False
11255,565076,2011-08-31 17:30:00,2011-08-31 17:30:00,,United Kingdom,0,1,1,1,1,1,False,False
11256,565080,2011-09-01 08:25:00,2011-09-01 08:25:00,13509.0,United Kingdom,1,1,2,2,32,2,False,False
11257,565082,2011-09-01 09:15:00,2011-09-01 09:15:00,13305.0,United Kingdom,1,1,3,3,14,3,False,False
11258,565083,2011-09-01 09:19:00,2011-09-01 09:19:00,16187.0,United Kingdom,1,1,11,11,244,11,False,False
11259,565084,2011-09-01 09:39:00,2011-09-01 09:39:00,17306.0,United Kingdom,1,1,6,6,846,6,False,False
11260,565086,2011-09-01 09:57:00,2011-09-01 09:57:00,13631.0,United Kingdom,1,1,1,1,7,1,False,False
11261,565087,2011-09-01 10:03:00,2011-09-01 10:03:00,13276.0,United Kingdom,1,1,7,7,20,7,False,False
11262,565088,2011-09-01 10:11:00,2011-09-01 10:11:00,16145.0,United Kingdom,1,1,24,24,335,24,False,False
11263,565090,2011-09-01 10:28:00,2011-09-01 10:28:00,17572.0,United Kingdom,1,1,2,2,24,2,False,False
11264,565091,2011-09-01 10:28:00,2011-09-01 10:28:00,16011.0,United Kingdom,1,1,16,16,195,16,False,False
11265,565092,2011-09-01 10:36:00,2011-09-01 10:36:00,14092.0,United Kingdom,1,1,18,18,233,18,False,False
11266,565093,2011-09-01 10:38:00,2011-09-01 10:38:00,13408.0,United Kingdom,1,1,6,6,236,6,False,False
11267,565114,2011-09-01 11:15:00,2011-09-01 11:15:00,13588.0,United Kingdom,1,1,23,23,530,23,False,False
11268,565115,2011-09-01 11:22:00,2011-09-01 11:22:00,16880.0,United Kingdom,1,1,23,23,127,23,False,False
11269,565116,2011-09-01 11:30:00,2011-09-01 11:30:00,13089.0,United Kingdom,1,1,27,27,1322,27,False,False
11270,565117,2011-09-01 11:33:00,2011-09-01 11:33:00,13089.0,United Kingdom,1,1,69,69,892,69,False,False
11271,565118,2011-09-01 11:33:00,2011-09-01 11:33:00,15039.0,United Kingdom,1,1,44,43,208,44,False,False
11272,565119,2011-09-01 11:38:00,2011-09-01 11:38:00,16722.0,United Kingdom,1,1,21,21,422,21,False,False
11273,565120,2011-09-01 11:41:00,2011-09-01 11:41:00,15206.0,United Kingdom,1,1,3,3,72,3,False,False
11274,565121,2011-09-01 11:43:00,2011-09-01 11:43:00,14239.0,United Kingdom,1,1,8,8,46,8,False,False
11275,565122,2011-09-01 11:48:00,2011-09-01 11:48:00,13069.0,United Kingdom,1,1,38,38,1686,38,False,False
11276,565125,2011-09-01 12:16:00,2011-09-01 12:16:00,14217.0,United Kingdom,1,1,7,7,44,7,False,False
11277,565126,2011-09-01 12:17:00,2011-09-01 12:17:00,17653.0,United Kingdom,1,1,5,5,390,5,False,False
11278,565127,2011-09-01 12:28:00,2011-09-01 12:28:00,13147.0,United Kingdom,1,1,1,1,24,1,False,False
11279,565128,2011-09-01 12:34:00,2011-09-01 12:34:00,15189.0,United Kingdom,1,1,8,8,93,8,False,False
